Tally,Mean_B,RE,RE_Decrease,RE_Rate,VOV,VOV_Decrease,VOV_Rate,FOM,FOM_Behavior,PDFSlope,run_id
214,increase,0.03,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m1000_1dot8
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_1dot8
221,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_1dot8
222,random,0.05,yes,yes,0.01,yes,yes,constant,random,5.51,out_m_m1000_1dot8
224,random,0.05,yes,yes,0.02,yes,yes,constant,random,10.00,out_m_m1000_1dot8
228,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_m_m1000_1dot8
111,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_1dot8
112,decrease,0.06,yes,yes,0.05,yes,yes,constant,random,0.00,out_f_m1000_1dot8
114,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_1dot8
118,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_1dot8
121,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_1dot8
122,decrease,0.10,yes,yes,0.11,yes,yes,constant,increase,0.00,out_f_m1000_1dot8
124,random,0.08,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m1000_1dot8
128,random,0.08,yes,yes,0.06,yes,yes,constant,random,0.00,out_f_m1000_1dot8
211,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_1dot8
212,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_1dot8
214,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_1dot8
218,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_1dot8
221,random,0.06,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1000_1dot8
222,random,0.11,yes,yes,0.19,yes,yes,constant,random,0.00,out_f_m1000_1dot8
224,random,0.09,yes,yes,0.13,yes,yes,constant,random,0.00,out_f_m1000_1dot8
228,random,0.08,yes,yes,0.04,yes,yes,constant,random,0.00,out_f_m1000_1dot8
111,random,0.04,yes,yes,0.00,yes,yes,constant,random,2.67,out_m_m1250_1dot8
112,random,0.05,yes,yes,0.01,yes,yes,constant,random,9.57,out_m_m1250_1dot8
114,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_1dot8
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_1dot8
121,random,0.05,yes,yes,0.01,yes,yes,constant,random,7.66,out_m_m1250_1dot8
122,random,0.07,yes,yes,0.02,yes,yes,constant,increase,4.66,out_m_m1250_1dot8
124,random,0.07,yes,yes,0.02,yes,yes,constant,random,10.00,out_m_m1250_1dot8
128,random,0.06,yes,yes,0.02,yes,yes,constant,random,3.80,out_m_m1250_1dot8
211,random,0.04,yes,yes,0.00,yes,yes,constant,random,4.28,out_m_m1250_1dot8
212,decrease,0.07,yes,yes,0.53,yes,yes,constant,increase,2.38,out_m_m1250_1dot8
214,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_1dot8
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,1.89,out_m_m1250_1dot8
221,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_m_m1250_1dot8
222,random,0.07,yes,yes,0.02,yes,yes,constant,random,10.00,out_m_m1250_1dot8
224,random,0.07,yes,yes,0.05,yes,no,constant,random,4.99,out_m_m1250_1dot8
228,random,0.06,yes,yes,0.01,yes,yes,constant,random,10.00,out_m_m1250_1dot8
111,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_1dot8
112,random,0.08,yes,yes,0.03,yes,yes,constant,increase,0.00,out_f_m1250_1dot8
114,increase,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_1dot8
118,random,0.07,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1250_1dot8
121,random,0.08,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1250_1dot8
122,random,0.13,yes,yes,0.19,yes,yes,constant,increase,0.00,out_f_m1250_1dot8
124,random,0.10,yes,yes,0.06,yes,yes,constant,increase,0.00,out_f_m1250_1dot8
128,random,0.10,yes,yes,0.05,yes,no,constant,random,0.00,out_f_m1250_1dot8
211,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_1dot8
212,random,0.08,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m1250_1dot8
214,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_1dot8
218,random,0.07,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1250_1dot8
221,decrease,0.08,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1250_1dot8
222,random,0.11,yes,yes,0.08,yes,yes,constant,random,0.00,out_f_m1250_1dot8
224,random,0.10,yes,yes,0.04,yes,yes,constant,random,0.00,out_f_m1250_1dot8
228,random,0.09,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1250_1dot8
111,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_1dot8
112,random,0.01,yes,yes,0.01,yes,no,constant,random,3.76,out_m_m1500_1dot8
114,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_1dot8
118,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.33,out_m_m1500_1dot8
121,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_1dot8
122,random,0.02,yes,yes,0.00,no,no,constant,random,2.36,out_m_m1500_1dot8
124,decrease,0.02,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m1500_1dot8
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.87,out_m_m1500_1dot8
211,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_1dot8
212,random,0.02,yes,yes,0.25,yes,yes,constant,increase,3.51,out_m_m1500_1dot8
214,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_1dot8
218,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_1dot8
221,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_1dot8
222,random,0.05,yes,yes,0.75,yes,yes,increase,increase,2.23,out_m_m1500_1dot8
224,random,0.02,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m1500_1dot8
228,increase,0.01,yes,yes,0.00,yes,yes,constant,random,4.21,out_m_m1500_1dot8
111,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1500_1dot8
112,random,0.02,yes,yes,0.02,yes,yes,constant,random,2.87,out_f_m1500_1dot8
114,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1500_1dot8
118,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1500_1dot8
121,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.30,out_f_m1500_1dot8
